place,catu,grav,sexe,secu1,senc,catv,obs,obsm,choc,manv,motor,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,hrmn,lum,atm,col,lat,long,we,age,agg_1,agg_2,int_1,int_2,int_3,int_4,int_5,int_6,int_7,int_8,int_9
1.0,1.0,4.0,0.0,1.0,1,7,13,0,3,1,1,3,2,2,0,1,1,1,0,3,90,15,1,1,7,46.219809,1.85495,False,90.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,0.0,8.0,3,7,2,0,2,1,1,4,2,2,0,1,2,1,0,3,50,7,1,1,6,47.828268,2.389956,True,40.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,0.0,1,21,0,2,1,15,1,3,2,2,0,1,2,1,0,1,80,16,1,1,3,49.646736,1.951532,False,39.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,8,1,1,4,2,2,0,2,1,2,0,1,50,10,1,8,3,43.83072,5.78043,True,45.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,4,0,1,11,1,3,2,2,0,3,2,2,1,6,50,20,3,3,1,47.97896,0.21466,True,20.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,4,1,1,3,2,3,0,1,1,1,0,1,50,14,1,1,2,49.62726,-1.63778,False,30.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,2,0,2,7,1,1,4,1,1,0,1,1,1,0,1,50,14,1,1,3,48.0250098952,0.1817536352,False,35.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,1,1,1,3,2,2,0,1,2,2,5,1,90,12,1,8,3,46.148706,1.866096,False,54.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,8.0,2,7,0,2,1,11,1,4,2,2,0,1,1,2,0,1,50,7,4,8,1,45.46594,4.37471,False,28.0,False,True,False,False,True,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,1,7,0,1,1,1,1,3,2,2,0,1,1,1,0,1,50,9,2,1,6,45.9882965067,4.7101534848,True,60.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,1,2,1,20,2,4,1,1,2,2,3,1,0,1,30,18,1,1,6,48.836722,2.398433,False,68.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,4,2,1,1,3,6,0,1,1,2,0,1,90,17,1,2,4,44.8907232449,-0.5025315555,True,20.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,1,1,16,1,4,1,1,0,1,1,1,0,1,30,22,3,1,6,48.866018,2.366325,True,42.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,1,3,1,1,1,3,0,1,1,2,0,1,110,8,1,1,6,48.8347758369,2.1731758601,False,43.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,2,1,1,4,2,4,0,1,1,1,0,1,30,14,1,1,3,48.8774755792,2.2992870162,False,74.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,6,1,1,1,1,3,0,1,1,2,0,1,90,9,1,3,5,48.84879,2.49089,False,58.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,2,0,2,1,1,1,4,2,2,0,1,1,2,0,1,50,14,1,2,3,48.846749,2.381749,True,32.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,1,7,0,2,3,1,1,4,2,5,0,1,1,1,0,1,30,22,3,1,1,46.15801,-1.14217,False,20.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,2,7,0,1,1,1,1,4,3,2,0,1,1,1,0,1,50,18,3,1,6,45.7765984628,4.8747207775,False,49.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,50,17,1,1,1,43.349076,-1.551368,True,58.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,1,7,2,2,0,1,1,1,0,1,50,13,1,1,3,50.598776,3.062927,False,26.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,1,1,1,1,3,3,4,0,1,1,1,0,1,50,22,3,1,6,48.9129,2.33506,False,89.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,2,0,0,3,1,1,3,2,2,0,1,1,1,0,1,80,3,5,2,3,46.90236,-1.82279,True,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,0,7,0,2,2,2,1,3,3,4,0,1,1,1,0,1,50,12,1,1,3,48.96169,2.55548,True,40.0,False,True,False,False,False,False,False,True,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,2,1,1,4,2,8,0,1,1,2,0,1,50,0,3,2,3,45.78567,4.86228,True,21.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,9,1,3,2,2,0,1,3,1,5,1,50,19,1,7,5,46.18357,6.23134,False,41.0,False,True,False,False,False,True,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,1,1,0,3,2,2,0,2,3,1,0,1,70,19,1,1,5,43.231545,6.611146,True,53.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,14,0,2,2,16,1,3,3,2,3,1,1,1,0,1,50,11,1,1,3,48.852028,2.509349,False,64.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,2,7,0,1,1,1,1,4,2,6,1,1,1,1,0,1,50,1,3,1,6,43.6133,3.84183,False,24.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,1,4,1,4,0,1,1,1,0,1,70,17,3,1,4,48.900868,2.342645,True,34.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,4,1,1,1,1,6,0,1,1,1,0,1,70,19,5,1,1,48.87923146,2.47630036,True,22.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,2.0,2,1,12,2,4,1,5,4,2,2,0,1,1,1,0,1,50,15,1,1,2,43.769724,1.704621,True,65.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,2,7,0,1,3,15,1,3,2,2,0,1,1,1,0,1,30,16,1,1,6,48.403807301,2.6921074574,False,91.0,False,True,False,True,False,False,False,False,False,False,False
9.0,2.0,1.0,1.0,1.0,2,7,4,0,8,13,1,1,3,5,0,1,1,1,0,1,130,8,1,1,6,46.36175,4.830735,True,11.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,0,30,0,2,2,1,1,4,2,4,3,2,1,1,0,1,50,20,3,1,1,48.8845833662,2.394542098,False,32.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,2,7,0,1,2,1,1,4,1,1,0,2,3,2,5,1,50,19,3,3,6,50.106597,1.84544,False,31.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,1,2,7,24,1,4,2,2,0,2,1,1,0,1,30,12,1,1,6,48.69197,2.51454,True,34.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,2,34,0,1,1,1,1,4,1,2,0,1,1,1,0,1,30,13,1,1,6,48.866465,2.360439,False,32.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,1,2,1,1,4,2,2,0,1,1,1,0,1,50,19,1,1,6,50.032469,1.622796,True,25.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,37,0,2,7,23,1,4,2,2,0,1,1,1,0,8,50,16,1,1,3,48.01749,0.21801,False,56.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,3,2,0,0,1,1,3,3,0,1,1,1,0,1,130,10,1,1,3,45.258384,4.836344,False,65.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,37,0,1,2,21,1,4,2,3,0,2,3,1,0,1,50,16,1,1,6,43.721793,7.275183,False,36.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,2,0,2,1,2,1,3,2,2,0,1,1,1,0,1,50,12,1,1,2,43.77293,-0.568816,False,16.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,2,3,2,4,0,1,1,1,0,1,50,16,1,1,3,48.99157,2.36011,False,51.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,8.0,1,50,0,2,7,15,3,4,1,1,0,1,1,1,0,1,30,17,1,1,3,47.48049,-0.54487,False,20.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,1,19,1,4,1,1,0,1,4,1,5,1,50,16,1,1,3,49.63753,-1.60562,False,44.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,1,1,1,3,4,0,1,1,1,8,1,90,22,4,1,6,43.663525,7.175961,False,42.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,37,0,2,6,23,1,2,3,4,0,1,1,1,0,1,90,11,1,1,4,48.090977,-1.628911,False,58.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,3,80,0,2,8,1,3,4,2,3,0,1,2,1,0,1,30,18,2,1,3,48.881147,2.283996,False,55.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,3,1,1,4,2,2,0,1,1,2,0,1,50,18,3,1,1,48.55893,7.69316,False,22.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,0,8,9,1,3,2,2,0,1,1,1,0,1,50,19,3,1,3,42.774372,2.992833,False,22.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,1,1,1,4,2,2,0,1,1,2,0,1,50,18,1,2,3,48.696621,2.43597,False,19.0,False,True,False,True,False,False,False,False,False,False,False
4.0,2.0,2.0,1.0,1.0,1,10,0,2,1,17,1,3,2,2,0,1,1,1,0,1,50,16,1,1,1,49.527199,5.778261,False,15.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,2,1,1,1,3,2,0,1,1,2,0,1,130,15,1,1,4,48.742327,7.68726,False,45.0,True,False,True,False,False,False,False,False,False,False,False
4.0,2.0,1.0,0.0,1.0,3,7,0,2,3,1,1,3,2,4,0,1,1,2,5,1,50,18,1,2,3,48.85388,2.77368,False,18.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,2,21,1,2,3,4,0,1,1,1,0,1,90,17,1,1,4,43.223238,0.032766,False,80.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,0,3,1,1,4,2,2,0,1,1,1,0,1,30,20,5,1,3,48.843217,2.36418,False,22.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,8,1,1,4,2,2,0,1,1,1,0,1,30,12,1,1,5,48.86843,2.235391,False,56.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,4,23,1,4,1,1,1,1,1,2,0,5,50,5,3,1,2,48.27287,4.08989,False,69.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,30,0,2,1,9,1,4,2,2,0,1,1,1,5,1,30,20,1,1,3,49.6268,-1.63429,False,24.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,1,1,1,6,0,2,1,1,0,1,70,14,1,1,4,43.62395,1.38834,True,51.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,15,1,3,2,2,0,1,1,1,0,1,30,18,1,1,3,48.754,2.484,True,34.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,1.0,8.0,1,7,6,0,9,1,1,1,2,3,0,1,1,1,2,2,130,10,1,1,6,48.569192,2.754271,False,77.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,14,2,3,9,1,4,2,2,0,1,1,1,0,1,30,19,1,8,3,43.601333,6.950312,False,34.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,0,1,2,1,3,2,2,0,1,1,1,0,1,80,16,1,1,2,47.777708,-0.319515,True,44.0,True,False,False,False,True,False,False,False,False,False,False
2.0,2.0,2.0,1.0,8.0,3,40,0,2,2,1,3,4,2,4,0,1,1,2,5,1,30,20,2,2,3,45.76291,4.86194,False,70.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,3,2,2,0,2,3,1,0,1,50,1,5,1,1,41.389978,9.207766,False,60.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,33,0,2,3,1,1,4,2,4,0,1,1,1,0,1,50,17,1,1,3,48.864346,2.235784,True,36.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,6,2,1,1,3,6,0,1,1,2,2,1,90,18,5,1,2,48.77577,2.4134,False,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,19,1,3,2,2,0,1,1,1,5,1,80,17,1,1,3,43.560934,3.410423,False,80.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,37,0,2,1,15,1,4,1,2,3,1,1,1,5,1,30,20,3,1,3,44.84498,-0.57085,False,56.0,False,True,False,False,True,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,3,7,0,1,1,1,1,4,2,2,0,1,1,1,0,1,50,9,1,8,6,48.9399034496,2.4900194884,False,23.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,5,15,1,3,3,4,0,1,1,2,0,1,50,18,2,1,2,48.9103221418,2.2344600994,False,55.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,2,16,1,4,1,2,2,1,3,1,0,5,30,15,1,1,6,46.13971,-1.14523,False,77.0,False,True,False,False,False,False,False,True,False,False,False
2.0,2.0,1.0,0.0,1.0,2,7,0,0,2,15,1,3,2,2,0,1,2,1,0,1,90,11,1,1,3,46.932,6.366,False,22.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,3,0,2,1,17,0,4,2,2,0,2,1,1,0,1,50,19,5,1,1,45.7552694741,4.9719308317,False,22.0,True,False,True,False,False,False,False,False,False,False,False
9.0,2.0,2.0,0.0,1.0,1,7,0,0,2,1,1,3,2,2,0,1,4,1,0,1,80,16,1,1,3,43.227694,3.206463,True,21.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,2.0,1,43,0,2,4,23,1,4,2,2,0,2,1,1,0,1,50,8,1,1,2,43.82752,5.79834,False,56.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,2,1,0,1,1,1,5,4,2,4,1,1,1,2,0,5,50,18,3,2,6,48.888703,2.301327,False,43.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,7,0,2,7,14,2,3,3,4,0,2,1,1,0,1,50,14,1,1,3,48.68984,2.37072,False,30.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,4,2,1,3,2,1,0,1,1,1,0,1,70,13,1,1,2,43.23007712,2.34273888,False,24.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,15,1,3,2,2,0,2,1,1,0,1,50,20,2,1,1,46.53923,-1.23364,False,38.0,False,True,False,True,False,False,False,False,False,False,False
8.0,2.0,2.0,1.0,1.0,1,7,0,0,2,14,1,4,2,2,0,3,2,1,0,1,80,12,1,7,7,46.45806,4.128703,False,18.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,3,7,0,2,4,2,1,4,1,2,0,2,1,2,0,1,70,20,3,1,4,48.899734,2.392334,False,38.0,False,True,False,False,False,True,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,3,1,1,3,2,2,0,1,1,1,1,1,80,13,1,7,1,47.4870804227,6.2612494826,False,81.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,13,1,3,2,2,0,1,1,1,0,1,80,20,1,1,1,45.534647,5.639033,False,22.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,0,4,15,1,3,2,2,0,1,1,1,0,1,50,10,1,1,2,45.172167,4.866836,True,44.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,4,23,1,1,3,6,0,1,1,1,0,1,110,12,1,1,2,48.97451,2.48907,False,52.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,3,1,1,1,1,3,3,1,3,1,0,1,90,14,1,1,3,43.41418849,5.36456931,False,8.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,1,7,8,1,1,16,1,4,2,3,0,1,1,1,0,1,50,6,1,1,6,48.57758,7.7646,False,52.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,1,4,2,4,0,1,1,2,0,1,50,18,1,1,3,48.843029,2.260103,False,59.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,6,17,1,3,1,2,0,1,3,1,0,1,50,15,1,1,3,48.96159,2.4142,False,24.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,1,32,0,1,1,1,1,3,2,2,0,1,1,1,0,1,50,17,1,1,1,48.81418,2.37329,False,66.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,0,2,1,1,1,3,2,2,0,3,1,1,0,1,90,16,1,1,1,47.242411,-0.366637,False,31.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,4,2,4,1,1,3,2,2,0,1,1,1,0,1,80,18,1,1,2,42.681362,2.994547,False,54.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,0.0,1,7,1,0,4,23,1,4,1,1,0,1,1,1,0,3,50,14,1,1,2,42.6939487063,3.034016937,False,71.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,8.0,3,7,0,1,3,19,0,4,2,2,0,1,1,1,0,1,30,13,1,1,6,48.90628595,2.31393769,False,18.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,3,16,0,4,2,2,3,1,1,1,0,1,50,7,1,1,3,43.343549635,5.4460892826,False,33.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,5,1,1,1,2,2,0,1,1,1,0,1,50,4,3,1,3,48.93583,2.27975,False,27.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,1,1,4,2,1,0,1,1,1,0,1,30,11,1,1,3,49.26573,2.48216,False,20.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,2,1,0,1,16,1,4,2,2,0,2,1,1,0,8,50,16,1,1,6,49.22105,4.02922,False,24.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,13,0,2,1,1,3,2,2,0,3,3,1,0,1,80,6,1,1,5,43.3759,3.20559,False,53.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,3,13,1,3,2,2,0,1,3,2,0,1,80,17,3,1,1,46.038357,6.245255,False,53.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,3,7,0,2,8,19,1,3,2,2,1,1,1,1,0,1,80,17,1,1,3,48.454417,1.404271,False,58.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,15,0,1,14,1,3,3,4,0,3,1,1,0,3,90,4,5,1,7,48.4109,2.12726,True,34.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,6,15,1,7,2,2,0,1,1,1,0,1,50,15,1,1,3,43.107577,5.989677,True,34.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,3,0,0,4,15,1,3,2,3,0,1,1,1,0,1,80,8,1,1,5,48.41763561,-4.63761601,False,60.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,1,1,1,4,2,5,0,1,1,1,0,1,30,5,3,1,3,48.848624,2.372609,False,31.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,15,0,0,1,1,3,3,2,0,1,1,1,0,3,110,8,1,1,6,48.71710979,-3.40733707,False,20.0,True,False,True,False,False,False,False,False,False,False,False
4.0,2.0,1.0,0.0,1.0,1,7,0,2,8,1,1,2,3,1,0,1,1,1,5,1,50,11,1,1,3,48.71616,2.37081,False,10.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,1,1,1,1,3,2,2,0,1,1,1,0,1,30,11,1,7,6,48.80468,2.55407,False,78.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,6,2,4,2,2,3,2,2,0,2,1,1,0,1,50,16,1,1,2,41.94567,8.77024,False,48.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,1,7,0,2,4,12,1,1,3,5,3,1,1,1,0,6,130,18,1,1,2,47.108885,4.712861,True,30.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,1,2,1,1,3,2,2,0,1,1,2,0,1,50,7,2,3,6,49.302446,6.10518,False,57.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,33,0,2,1,1,1,3,2,2,0,4,1,1,0,1,80,12,1,1,3,43.58737,4.21819,True,67.0,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,2.0,1.0,1.0,1,7,0,2,1,13,1,4,2,2,0,1,1,1,0,1,50,16,1,1,1,43.121472,0.377816,False,75.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,2.0,0,31,0,2,1,2,1,7,2,2,0,1,1,1,0,1,70,17,1,1,3,45.639525,4.825273,False,49.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,1,7,0,2,1,9,1,4,2,0,0,2,1,1,0,1,30,4,3,1,3,47.22371,-1.53813,True,19.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,3,7,0,2,8,15,1,4,2,2,0,1,4,1,0,1,50,15,1,8,3,43.704804,7.197843,False,36.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,10,0,2,8,1,1,1,1,3,0,2,1,1,0,1,90,16,1,1,4,48.77623444,2.43292233,False,37.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,1,33,0,0,7,15,1,3,2,1,0,1,1,1,0,1,50,19,1,1,7,49.298074,6.530911,False,72.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,4,0,1,3,3,0,0,1,1,1,0,1,90,19,5,1,2,48.0247,0.16861,False,30.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,1,1,3,2,2,0,2,1,1,0,1,80,13,1,1,1,44.747175,5.885949,False,79.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,8.0,1,7,0,1,3,1,1,4,2,2,0,1,1,1,0,1,50,16,1,1,6,47.4502,-0.5621,False,57.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,33,0,0,8,21,1,1,3,3,0,2,2,1,0,1,110,19,1,1,7,43.4018630742,6.3050960715,False,30.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,1,7,0,1,1,2,1,3,3,2,3,1,1,2,6,6,50,7,1,2,6,50.48690105,2.8082673,False,16.0,False,True,False,False,True,False,False,False,False,False,False
7.0,2.0,2.0,1.0,1.0,1,7,0,2,0,0,1,7,2,2,0,1,1,1,0,1,50,18,3,1,2,50.6645068042,3.031560618,False,6.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,2,2,19,1,4,2,2,1,1,1,2,0,5,30,16,1,2,3,45.75026,4.85389,False,30.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,30,0,2,1,2,1,4,2,2,0,1,1,2,0,1,50,8,1,2,2,47.904986,1.892646,False,18.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,2,1,1,3,6,0,1,1,1,0,1,90,21,5,1,2,44.8877928827,-0.5804246664,False,36.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,10,0,2,2,21,1,3,2,2,0,1,1,1,0,1,80,14,1,1,1,45.6232188011,6.3233405835,False,38.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,5,1,1,1,1,3,0,1,1,1,0,1,110,15,1,1,2,43.41556994,5.27772034,False,33.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,3,7,0,2,1,13,1,3,2,2,0,1,1,1,0,1,80,20,5,1,1,49.4344992557,2.7922911643,False,38.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,3,15,1,3,2,2,0,1,1,2,0,1,50,17,3,2,3,48.63867,2.426,False,30.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,2,7,0,2,1,1,1,2,3,2,0,1,2,1,0,1,70,8,1,1,2,43.222839,0.045956,False,3.0,False,True,False,False,False,False,False,True,False,False,False
3.0,2.0,2.0,0.0,1.0,2,7,0,2,4,23,1,1,1,3,0,1,1,1,0,1,110,23,3,1,2,48.9819,1.68953,False,1.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,2,7,0,1,2,1,1,4,2,2,0,1,1,1,0,1,30,8,1,7,6,47.765248,-2.132646,False,33.0,False,True,True,False,False,False,False,False,False,False,False
